Location,Longitude,Latitude
US Texas Yoakum,-102.833579,33.1536951
US Texas Young,-98.6962766,33.1508315
US Texas Zapata,-99.1673556,26.9879626
US Texas Zavala,-99.767631,28.8366612
US Utah ,-111.7143584,39.4225192
US Utah Beaver,-113.2754828,38.3335694
US Utah Box Elder,-113.2112072,41.3586056
US Utah Cache,-111.7451159,41.7042978
US Utah Carbon,-110.6505023,39.6023917
US Utah Daggett,-109.4798174,40.915567
US Utah Davis,-112.1197426,41.0263758
US Utah Duchesne,-110.4715153,40.2960433
US Utah Emery,-110.8038549,38.9844774
US Utah Garfield,-111.5853156,37.8018067
US Utah Grand,115.7666069,-31.7284443
US Utah Iron,-113.2867347,37.8546136
US Utah Juab,-112.8342117,39.6949628
US Utah Kane,-112.0048393,37.2439691
US Utah Millard,-113.0861444,39.0364951
US Utah Morgan,-111.6509149,41.0784068
US Utah Piute,-112.1012191,38.310801
US Utah Rich,-111.2123631,41.661286
US Utah Salt Lake,-111.9103124,40.6632297
US Utah San Juan,-109.7852018,37.5859438
US Utah Sanpete,-111.5767825,39.3606305
US Utah Sevier,-111.7866483,38.7312956
US Utah Summit,-111.1233396,40.8320852
US Utah Tooele,-113.1966394,40.4062872
US Utah Uintah,-109.5770955,40.1943199
US Utah Utah,-111.6259473,40.0841662
US Utah Wasatch,-111.1186992,40.3348338
US Utah Washington,-113.525776,37.2393471
US Utah Wayne,-111.1243088,38.3079634
US Utah Weber,-111.8860648,41.2728039
US Vermont ,-72.5002608,44.5990718
US Vermont Addison,-73.302841,44.088818
US Vermont Bennington,-73.1473048,43.0125713
US Vermont Caledonia,-72.0897101,44.4678493
US Vermont Chittenden,-72.948532,43.70809
US Vermont Essex,-71.7344471,44.7065484
US Vermont Franklin,-72.9297141,44.8753987
US Vermont Grand Isle,-73.2923538,44.7225436
US Vermont Lamoille,-72.6714363,44.6090486
US Vermont Orange,-72.4026007,44.1483959
US Vermont Orleans,-72.2565721,44.8708524
US Vermont Rutland,-72.9726065,43.6106237
US Vermont Washington,-72.432601,44.105619
US Vermont Windham,-72.7259285,43.1792431
US Vermont Windsor,-72.5944539,43.5480465
US Virgin Islands ,-64.5661642,18.4024395
US Virginia ,-78.4927721,37.1232245
US Virginia Accomack,-75.6743538,37.7422207
US Virginia Albemarle,-78.6086754,38.0085107
US Virginia Alexandria,-77.0470229,38.8051095
US Virginia Alleghany,-80.2403456,37.7473446
US Virginia Amelia,-81.2959465,38.2892702
US Virginia Amherst,-79.1483701,37.5997548
US Virginia Appomattox,-78.8252911,37.3570894
US Virginia Arlington,-77.0841585,38.8903961
US Virginia Augusta,-78.6377912,39.2953787
US Virginia Bath,-78.2279514,39.6267975
US Virginia Bedford,-79.5235083,37.3344561
US Virginia Bland,-81.1154109,37.1312101
US Virginia Botetourt,-79.8029569,37.5520825
US Virginia Bristol,-82.1885009,36.5959685
US Virginia Brunswick,-77.8705464,36.6476474
US Virginia Buchanan,-82.0320334,37.2600448
US Virginia Buckingham,-78.5555608,37.5501459
US Virginia Buena Vista,-79.3539292,37.7342962
US Virginia Campbell,-78.3022287,38.0318056
US Virginia Caroline,-77.362363,38.0320305
US Virginia Carroll,-80.7439791,36.7365816
US Virginia Charles City,-77.0605098,37.3705777
US Virginia Charlotte,-78.6523968,37.0416273
US Virginia Charlottesville,-78.4766781,38.029306
US Virginia Chesapeake,-76.2466798,36.7183708
US Virginia Chesterfield,-77.5058196,37.3770935
US Virginia Clarke,-77.9926448,39.119728
US Virginia Colonial Heights,-77.4112016,37.2555718
US Virginia Covington,-79.9939484,37.7934528
US Virginia Craig,-80.1990826,37.4760225
US Virginia Culpeper,-77.9618216,38.4912207
US Virginia Cumberland,-78.2446058,37.4966375
US Virginia Danville,-79.3950228,36.5859718
US Virginia Dickenson,-82.359691,37.1226368
US Virginia Dinwiddie,-77.586655,37.0779278
US Virginia Emporia,-77.5357141,36.6937606
US Virginia Essex,-76.9326385,37.9140592
US Virginia Fairfax,-77.3063733,38.8462236
US Virginia Fairfax City,-77.3005455,38.8506152
US Virginia Falls Church,-77.1710914,38.882334
US Virginia Fauquier,-76.72071655,37.27043135
US Virginia Floyd,-80.3200502,36.9112443
US Virginia Fluvanna,-78.2789994,37.8488527
US Virginia Franklin,-76.9224609,36.6776507
US Virginia Franklin City,-76.9364366,36.6793195
US Virginia Frederick,-78.279166,39.2127031
US Virginia Fredericksburg,-77.483409,38.2967927
US Virginia Galax,-80.9239671,36.6612387
US Virginia Giles,-80.7098781,37.3088528
US Virginia Gloucester,-76.5594479,37.4452288
US Virginia Goochland,-77.8837984,37.7204342
US Virginia Grayson,-81.2114025,36.6512208
US Virginia Greene,-78.4704823,38.2954503
US Virginia Greensville,-77.5768298,36.6405713
US Virginia Halifax,-78.9283441,36.7659709
US Virginia Hampton,-76.2856365,37.0520315
US Virginia Hanover,-77.3702584,37.766531
US Virginia Harrisonburg,-78.87013653,38.4396675
US Virginia Henrico,-77.335257,37.4957023
US Virginia Henry,-79.9242922,36.6725813
US Virginia Highland,-84.3536915,33.7826557
US Virginia Hopewell,-77.2872001,37.3043154
US Virginia Isle of Wight,-76.707735,36.9076493
US Virginia James City,-76.7972515,37.3211485
US Virginia King George,-77.175356,38.2786312
US Virginia King William,-77.0135874,37.687363
US Virginia King and Queen,-76.8794158,37.7196754
US Virginia Lancaster,-76.4723233,37.7625738
US Virginia Lee,-3.0118258,53.6451887
US Virginia Lexington,-79.44385152,37.7802145
US Virginia Loudoun,-77.6705008,39.0984586
US Virginia Louisa,-78.0035745,38.0250438
US Virginia Lunenburg,-78.2655525,36.9609839
US Virginia Lynchburg,-79.1422464,37.4137536
US Virginia Madison,-78.2846634,38.4114615
US Virginia Manassas,-77.48244423,38.744947
US Virginia Manassas Park,-77.43630146,38.77090695
US Virginia Martinsville,-79.8725386,36.6915262
US Virginia Mathews,-76.331696,37.4481394
US Virginia Mecklenburg,,
US Virginia Middlesex,-76.5904374,37.6221412
US Virginia Montgomery,-81.3284452,38.1803833
US Virginia Nelson,-78.8973622,37.7755351
US Virginia New Kent,-76.9783631,37.5178648
US Virginia Newport News,-76.4321089,36.9786449
US Virginia Norfolk,-76.2929252,36.8462923
US Virginia Northampton,-75.9265679,37.3688433
US Virginia Northumberland,-76.4836686,37.9314992
US Virginia Norton,-82.6298965,36.9336934
US Virginia Nottoway,-78.0766384,37.1307774
US Virginia Orange,-78.1108342,38.2454106
US Virginia Page,-78.5016516,38.6002354
US Virginia Patrick,-80.284636,36.6818706
US Virginia Petersburg,-77.3677408,37.1924594
US Virginia Pittsylvania,-79.4364106,36.8121678
US Virginia Poquoson,-76.3457773,37.1223664
US Virginia Portsmouth,-76.37559853,36.8678592
US Virginia Powhatan,-77.9112655,37.5531622
US Virginia Prince Edward,,
US Virginia Prince George,-77.2153144,37.1815024
US Virginia Prince William,-79.498617,39.6016319
US Virginia Pulaski,-80.7297289,37.0580572
US Virginia Radford,-79.6178087,37.1381984
US Virginia Rappahannock,-78.1495818,38.6926326
US Virginia Richmond,-77.43428,37.5385087
US Virginia Richmond City,-77.4381069,37.5289588
US Virginia Roanoke,-79.9414313,37.270973
US Virginia Roanoke City,-79.9093813,37.2529158
US Virginia Rockbridge,-79.4622597,37.8331804
US Virginia Rockingham,-78.8949442,38.5080288
US Virginia Russell,-82.1147841,36.9251814
US Virginia Salem,-80.07043081,37.2880698
US Virginia Scott,-82.5893052,36.7117473
US Virginia Shenandoah,-78.5890893,38.856559
US Virginia Smyth,-81.5298828,36.8361654
US Virginia Southampton,-77.1586002,36.6959378
US Virginia Spotsylvania,-77.589154,38.200965
US Virginia Stafford,-77.4579783,38.4167265
US Virginia Staunton,-79.072557,38.1495947
US Virginia Suffolk,-76.5835703,36.7282096
US Virginia Surry,-76.834945,37.1381363
US Virginia Sussex,-77.2791383,36.91515
US Virginia Tazewell,-81.5684129,37.1236041
US Virginia Virginia Beach,-75.9774183,36.8529841
US Virginia Warren,-78.2096656,38.9131907
US Virginia Washington,-81.9421666,36.740236
US Virginia Waynesboro,-78.8893999,38.0686668
US Virginia Westmoreland,-78.4544553,38.0865259
US Virginia Williamsburg,-76.69448606,37.27892105
US Virginia Winchester,-78.1652404,39.1852184
US Virginia Wise,-82.6103804,37.0170633
US Virginia Wythe,-81.0639347,36.9118401
US Virginia York,-76.5156945,37.2230374
US Washington ,-77.0365581,38.8949924
US Washington Adams,-122.1839011,48.0978612
US Washington Asotin,-117.0482116,46.3393265
US Washington Benton,-92.586828,34.5645372
US Washington Chelan,-120.0164591,47.8409698
US Washington Clallam,-123.7373472,47.9998383
US Washington Clark,-118.6894206,47.9249627
US Washington Columbia,-67.7744435,44.6581319
US Washington Cowlitz,-122.8426166,46.4587191
US Washington Douglas,-120.0047852,47.6212432
US Washington Ferry,-148.9517981,64.0380515
US Washington Franklin,-87.6355729,41.8831743
US Washington Garfield,-88.4539801,44.1956621
US Washington Grant,-92.9104908,45.084411
US Washington Grays Harbor,-124.0704828,46.9310695
US Washington Island,-91.58913272,48.0519675
US Washington Jefferson,-87.6429965,41.883062
US Washington King,-76.9972182,38.8458171
US Washington Kitsap,-122.6474421,47.594502
US Washington Kittitas,-120.4182898,46.9838217
US Washington Klickitat,-121.1542694,45.8151021
US Washington Lewis,-81.6514054,39.2813406
US Washington Lincoln,-118.4473176,33.9905771
US Washington Mason,-122.4110373,37.794566
US Washington Okanogan,-119.6527477,48.5158513
US Washington Pacific,-118.4652971,33.9800879
US Washington Pend Oreille,,
US Washington Pierce,-119.4521747,46.6343532
US Washington San Juan,-122.614401,48.5172013
US Washington Skagit,-121.8975894,47.96952185
US Washington Skamania,-122.041751,45.6173396
US Washington Snohomish,-122.0899646,47.9180275
US Washington Spokane,-117.4212265,47.6579425
US Washington Stevens,-76.1552256,40.2162043
US Washington Thurston,-82.5459933,39.8403419
US Washington Wahkiakum,-123.3452562,46.2794223
US Washington Walla Walla,-118.3393456,46.0667277
US Washington Whatcom,-121.3639434,48.876009
US Washington Whitman,-96.2421837,30.2407684
US Washington Yakima,-120.5108421,46.601557
US West Virginia ,-80.8408415,38.4758406
US West Virginia Barbour,-80.0135627,39.1218129
US West Virginia Berkeley,-77.1794182,37.3182038
US West Virginia Boone,-81.7013559,38.0093296
US West Virginia Braxton,-80.7012614,38.699643
US West Virginia Brooke,-80.5699497,40.2729451
US West Virginia Cabell,-81.2314908,37.788725
US West Virginia Calhoun,-81.1234524,38.8311994
US West Virginia Clay,-81.0851086,38.4603788
US West Virginia Doddridge,-80.7299566,39.2632436
US West Virginia Fayette,-81.0722238,38.0331608
US West Virginia Gilmer,-80.8350098,38.9268106
US West Virginia Grant,-79.2066739,39.0674434
US West Virginia Greenbrier,-80.450934,37.961175
US West Virginia Hampshire,-78.6212207,39.3015109
US West Virginia Hancock,-80.5657591,40.5071529
US West Virginia Hardy,-81.0275871,37.3103969
US West Virginia Harrison,-80.9534376,38.5128786
US West Virginia Jackson,-77.8216603,37.8723644
US West Virginia Jefferson,-77.9052724,37.6134424
US West Virginia Kanawha,-81.4601209,39.1989653
US West Virginia Lewis,-80.4923445,39.0073766
US West Virginia Lincoln,-82.0671435,38.1570776
US West Virginia Logan,-81.9284776,37.8024603
US West Virginia Marion,-81.5148368,36.8348383
US West Virginia Marshall,-80.6616946,39.854861
US West Virginia Mason,-122.1899534,47.61273935
US West Virginia McDowell,-81.6478197,37.3660757
US West Virginia Mercer,-81.1107194,37.4071873
US West Virginia Mineral,-78.9416922,39.3839905
US West Virginia Mingo,-82.1317065,37.679051
US West Virginia Monongalia,-80.0300399,39.6391074
US West Virginia Monroe,-80.5192225,37.5585821
US West Virginia Morgan,-78.2592246,39.5455257
US West Virginia Nicholas,-78.4672303,37.7659765
US West Virginia Ohio,-80.6109467,40.0984771
US West Virginia Pendleton,-79.3410138,38.6861824
US West Virginia Pleasants,-81.1803905,39.3239652
US West Virginia Pocahontas,-80.0286878,38.3022233
US West Virginia Preston,-79.9797645,36.6581931
US West Virginia Putnam,-81.9150148,38.4939687
US West Virginia Raleigh,-81.2250929,37.7493481
US West Virginia Randolph,-79.872531,38.8085998
US West Virginia Ritchie,-81.0474662,39.1666305
US West Virginia Roane,-76.7066182,37.4487517
US West Virginia Summers,-80.8458259,37.6293626
US West Virginia Taylor,-79.9047568,37.0987505
US West Virginia Tucker,-79.5607117,39.1256758
US West Virginia Tyler,-80.8682493,39.4552913
US West Virginia Upshur,-80.2461453,38.8957981
US West Virginia Wayne,-82.4423747,38.2214748
US West Virginia Webster,-80.4289537,38.4844995
US West Virginia Wetzel,-80.6503396,39.6092584
US West Virginia Wirt,-81.3558282,39.0287156
US West Virginia Wood,-81.9154142,38.7714727
US West Virginia Wyoming,-81.5364932,37.5969073
US Wisconsin ,-89.6884637,44.4308975
US Wisconsin Adams,-89.7836456,43.9462246
US Wisconsin Ashland,-90.6802594,46.2062319
US Wisconsin Barron,-91.8454099,45.423557
US Wisconsin Bayfield,-91.1983175,46.4710241
US Wisconsin Brown,-88.0167093,44.4383498
US Wisconsin Buffalo,-91.7547858,44.4073658
US Wisconsin Burnett,-92.2673161,45.8652437
US Wisconsin Calumet,-88.2144321,44.0751086
US Wisconsin Chippewa,-91.2947258,45.0740585
US Wisconsin Clark,-90.6214928,44.7188146
US Wisconsin Columbia,-90.7198643,44.5163511
US Wisconsin Crawford,-90.8938474,43.2271639
US Wisconsin Dane,-89.4322174,43.0709273
US Wisconsin Dodge,-91.5520942,44.1321852
US Wisconsin Door,-87.5329747,44.7615925
US Wisconsin Douglas,-91.9059158,46.4396038
US Wisconsin Dunn,-91.8994409,44.9333564
US Wisconsin Eau Claire,-91.4984941,44.811349
US Wisconsin Florence,-88.251799,45.922176
US Wisconsin Fond du Lac,-88.4458033,43.7748763
US Wisconsin Forest,-92.2596325,45.1366302
US Wisconsin Grant,-90.6991696,42.8855277
US Wisconsin Green,-91.17763558,44.9424253
US Wisconsin Green Lake,-89.0402508,43.7971612
US Wisconsin Iowa,-90.1334393,42.9732457
US Wisconsin Iron,-90.2125304,46.2254778
US Wisconsin Jackson,-88.1667599,43.3238919
US Wisconsin Jefferson,-88.8073273,43.0055594
US Wisconsin Juneau,-88.7051037,43.4055504
US Wisconsin Kenosha,-87.8212263,42.5846773
US Wisconsin Kewaunee,-87.6301086,44.521282
US Wisconsin La Crosse,-91.2395429,43.8014053
US Wisconsin Lafayette,-89.39324373,43.0116794
US Wisconsin Langlade,-88.7329602,45.1902309
US Wisconsin Lincoln,-87.6420375,44.6180518
US Wisconsin Manitowoc,-87.6575841,44.0886059
US Wisconsin Marathon,-89.8242904,44.9215679
US Wisconsin Marinette,-87.6307265,45.0999594
US Wisconsin Marquette,-89.1387265,43.7474805
US Wisconsin Menominee,-89.9858018,43.8991414
US Wisconsin Milwaukee,-87.922497,43.0349931
US Wisconsin Monroe,-89.6392396,42.6018298
US Wisconsin Oconto,-87.8645473,44.8872124
US Wisconsin Oneida,-88.1828895,44.4986041
US Wisconsin Outagamie,-88.4602005,44.41603
US Wisconsin Ozaukee,-87.9579748,43.3569041
US Wisconsin Pepin,-92.14795,44.4410785
US Wisconsin Pierce,-92.3786114,44.7186568
US Wisconsin Polk,-92.407472,45.4318573
US Wisconsin Portage,-89.5108818,44.4604931
US Wisconsin Price,-91.054597,44.5816281
US Wisconsin Racine,-87.7825242,42.7260523
US Wisconsin Richland,-90.192249,43.523985
US Wisconsin Rock,-90.723472,44.468665
US Wisconsin Rusk,-91.8340623,44.9077399
US Wisconsin Sauk,,
US Wisconsin Sawyer,-91.1468287,45.8731634
US Wisconsin Shawano,-88.6089917,44.7822064
US Wisconsin Sheboygan,-87.71453,43.7508284
US Wisconsin St. Croix,-92.693878,44.86231
US Wisconsin Taylor,-91.1198757,44.3210709
US Wisconsin Trempealeau,-91.3828806,44.2782406
US Wisconsin Vernon,-88.2523142,42.9036248
US Wisconsin Vilas,-89.2348379,43.0897185
US Wisconsin Walworth,-88.5467715,42.6711513
US Wisconsin Washburn,-90.8949055,46.6732766
US Wisconsin Washington,-86.9315085,45.3947033
US Wisconsin Waukesha,-88.2314813,43.0116784
US Wisconsin Waupaca,-88.9650419,44.4927889
US Wisconsin Waushara,-89.2347222,44.1103406
US Wisconsin Winnebago,-88.5251126,44.0758178
US Wisconsin Wood,-90.3948702,44.030757
US Wyoming ,-107.5685348,43.1700264
US Wyoming Albany,-105.6812633,41.6684047
US Wyoming Big Horn,-108.0024782,44.4952545
US Wyoming Campbell,-105.5775352,44.1908398
US Wyoming Carbon,-106.8625645,41.7423474
US Wyoming Converse,-105.5046207,43.0202459
US Wyoming Crook,-104.5816096,44.5746536
US Wyoming Fremont,-108.5772551,43.0293336
US Wyoming Goshen,-104.3541422,42.0657096
US Wyoming Hot Springs,-108.409568,43.7008749
US Wyoming Johnson,-106.6140815,44.0155638
US Wyoming Laramie,-105.591101,41.311367
US Wyoming Lincoln,-110.7208048,42.1765551
US Wyoming Natrona,-106.8465639,42.9487008
US Wyoming Niobrara,-104.4565524,43.0087581
US Wyoming Park,-75.55970754,39.1216087
US Wyoming Platte,-104.9870991,42.0923141
US Wyoming Sheridan,-106.956179,44.797194
US Wyoming Sublette,-109.9905911,42.736927
US Wyoming Sweetwater,-108.9702314,41.6239475
US Wyoming Teton,-110.6367905,43.9133416
US Wyoming Uinta,-110.5678519,41.2631855
US Wyoming Washakie,-107.6704088,43.9308684
US Wyoming Weston,-104.5361902,43.8397865
Uganda  ,32.2166578,1.5333554
Ukraine  ,31.2718321,49.4871968
United Arab Emirates  ,53.9994829,24.0002488
United Kingdom  ,-3.2765753,54.7023545
United Kingdom Anguilla ,-2.555893282,51.53827235
United Kingdom Bermuda ,-1.4789788,52.5056354
United Kingdom British Virgin Islands ,,
United Kingdom Cayman Islands ,,
United Kingdom Channel Islands ,0.017612242,51.76377075
United Kingdom Falkland Islands (Malvinas) ,,
United Kingdom Gibraltar ,-2.093337,54.8358132
United Kingdom Isle of Man ,-2.483369,53.7795873
United Kingdom Montserrat ,-2.2085499,51.7283857
United Kingdom Turks and Caicos Islands ,,
Uruguay  ,-56.0201525,-32.8755548
Uzbekistan  ,63.9528098,41.32373
Venezuela  ,-66.1109318,8.0018709
Vietnam  ,108.4265113,13.2904027
West Bank and Gaza  ,34.3779285,31.4331663
Western Sahara  ,-13.95089233,24.1188663
Yemen  ,47.8915271,16.3471243
Zambia  ,27.5599164,-14.5186239
Zimbabwe  ,29.7468414,-18.4554963
