Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
IBRD only,IBD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.889068595,3.928142897,3.943985595,3.943173305,3.935184431,3.923003655,3.978945346,4.033179653,4.084093657,4.129670237,4.170360041,4.235590415,4.295200351,4.350258356,4.403835049,4.458003711,4.54081146,4.62196589,4.696830148,4.758360482,4.803815721,4.85796798,4.89249894,4.91533017,4.9356446,4.958106916,4.998997445,5.036442912,5.074763912,5.120307828,5.176834234,5.255742047,5.347808737,5.445506326,5.536593215,5.615812293,5.727017528,5.81576005,5.893003807,5.973044658,6.06178198,6.166294459,6.277341003,6.386325061,6.477198354,6.544058162,6.624514114,6.686407738,6.740739428,6.802018127,6.87815717,6.989703188,7.108187344,7.243897752,7.410295458,7.615304077,7.877523091,8.17171399,8.48322541,8.79142377,
IDA & IBRD total,IBT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.774556328,3.806473352,3.818227171,3.81545773,3.805663377,3.791601627,3.840328918,3.886412423,3.92860466,3.965258219,3.996861808,4.054427274,4.105745058,4.151954074,4.19574502,4.238873772,4.308694444,4.37557792,4.435888274,4.483930261,4.517578507,4.561063963,4.587107637,4.602348584,4.614518978,4.627750835,4.660820966,4.690237315,4.719519587,4.753819321,4.796204961,4.860191434,4.933441001,5.010058834,5.080414071,5.140525964,5.22838474,5.296931602,5.355084678,5.414187483,5.478826966,5.558479805,5.64138284,5.72108384,5.78533565,5.82990351,5.889355979,5.932954324,5.969438539,6.010040135,6.060704877,6.142152684,6.227438857,6.324491462,6.443530767,6.590524294,6.78358143,6.998585793,7.224583798,7.446790958,
IDA total,IDA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.193917939,3.197642477,3.193382919,3.182073466,3.165088905,3.143710549,3.158579009,3.167126583,3.169262411,3.164651099,3.154027881,3.176045891,3.189460292,3.195795581,3.196545462,3.192684936,3.208313226,3.217140796,3.219668902,3.216126068,3.207169511,3.213865501,3.212872825,3.205908348,3.194708802,3.180517997,3.192716873,3.200636266,3.20500123,3.206595952,3.206289363,3.226061667,3.241632643,3.253473601,3.262269177,3.269146107,3.288775765,3.302876442,3.312356907,3.317648882,3.319365875,3.335701531,3.345728526,3.35085789,3.3523969,3.351380554,3.371596582,3.387005761,3.397857516,3.404070529,3.406486821,3.425647908,3.439582663,3.450183145,3.458906957,3.46716502,3.492607106,3.515805048,3.539277855,3.566096676,
IDA blend,IDB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.728423907,3.718789844,3.70298657,3.680020093,3.649243472,3.61150643,3.60872509,3.598967718,3.582585646,3.559391929,3.530126851,3.534709452,3.528809634,3.515216152,3.496842342,3.475435276,3.471457235,3.462981461,3.450344389,3.433409367,3.412954301,3.41343712,3.408658787,3.40042715,3.39038589,3.379827842,3.379429136,3.374300211,3.366744609,3.359283439,3.353825286,3.366192611,3.376629866,3.384442974,3.388194506,3.387887606,3.398734728,3.402512574,3.401203995,3.396991177,3.392064481,3.404113263,3.410167458,3.410987277,3.406931879,3.398513036,3.410902996,3.417118481,3.417395648,3.411567733,3.40111525,3.407259018,3.406901759,3.403052019,3.397823696,3.393119279,3.411250996,3.42721287,3.444008521,3.465329413,
Indonesia,IDN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.554390928,3.521754228,3.478855882,3.429656174,3.378995278,3.330109543,3.327417447,3.320060494,3.311136713,3.304368722,3.301533302,3.333400237,3.363825279,3.391559272,3.414786924,3.432981361,3.477478074,3.514848673,3.543485065,3.560908631,3.566790902,3.590697286,3.603619357,3.609698258,3.61354201,3.618462427,3.646385151,3.673260634,3.701776074,3.73472967,3.77396208,3.847290095,3.920294764,3.993681464,4.068383486,4.145189872,4.257089406,4.368090638,4.479087264,4.589828748,4.699113684,4.761192455,4.80317262,4.822652902,4.820302042,4.800765144,4.868222837,4.918851915,4.952433765,4.967382044,4.962514093,5.044132026,5.117566865,5.192082389,5.278582119,5.38343514,5.524336262,5.68194834,5.857165613,6.050302682,
IDA only,IDX,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.944858495,2.954917437,2.956066954,2.950186484,2.939634283,2.925907351,2.949061436,2.966198709,2.97697265,2.980922298,2.97875609,3.008561175,3.030569346,3.045736369,3.054914858,3.058732111,3.083027935,3.099465071,3.108637253,3.110961228,3.107037196,3.116264107,3.116667075,3.109902405,3.097735788,3.081374173,3.099520377,3.113685769,3.123812278,3.129816544,3.132000682,3.155508925,3.173706345,3.187631327,3.199017735,3.209533895,3.233561937,3.252811701,3.267683165,3.27775106,3.282814995,3.301332305,3.313392342,3.320723378,3.32509556,3.327799563,3.351933321,3.371935858,3.388071502,3.400311117,3.409185934,3.434908202,3.456065668,3.473991885,3.489808765,3.504667905,3.533845971,3.560732606,3.587598457,3.617196468,
Isle of Man,IMN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.047169398,3.100204699,3.15030603,3.190673754,3.214400726,3.219323207,3.256484735,3.278039608,3.289624505,3.297391549,3.304535361,3.352848619,3.396849922,3.433751938,3.460855785,3.477761234,3.520704003,3.553922763,3.578861415,3.596914804,3.609358802,3.645110151,3.670978942,3.688326386,3.699423581,3.706461791,3.736837044,3.761167887,3.780020591,3.793980396,3.80442513,3.860389458,3.909967412,3.954259367,3.994943618,4.033618828,4.108399324,4.17733827,4.242031535,4.304284566,4.365536666,4.450553509,4.532306498,4.608918157,4.677539026,4.737923202,4.816272781,4.887117401,4.953006291,5.016760274,5.081529681,5.174153151,5.265688508,5.363982934,5.478595609,5.614635659,5.79330515,5.983113317,6.179955649,6.377924156,
Not classified,INX,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.24866868,11.27009167,11.28645375,11.29104693,11.27538205,11.23701592,11.26009902,11.27620771,11.27493116,11.24222602,11.17369184,11.10714082,10.99634162,10.86988547,10.76460963,10.69633964,10.69173774,10.71754131,10.75002102,10.7541431,10.71341627,10.76689252,10.77371325,10.75506588,10.74016801,10.74258775,10.83100947,10.93349845,11.03526722,11.10901522,11.13989778,11.13224228,11.07949821,11.00153908,10.92350372,10.85817939,10.76789107,10.68580503,10.61632906,10.5614198,10.52358342,10.49396902,10.48142809,10.48309128,10.49429171,10.51327108,10.58397309,10.65309236,10.73450499,10.84943274,11.00989588,11.31346375,11.65533686,12.02579092,12.4074207,12.79107132,13.14759489,13.50665509,13.8658017,14.22283075,
"Iran, Islamic Rep.",IRN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.013545678,3.934129738,3.836517338,3.729431495,3.623136714,3.521692937,3.486110665,3.448888533,3.407929642,3.360416186,3.305739039,3.302511807,3.291412218,3.269467351,3.23277787,3.180501838,3.157432357,3.120655104,3.073646433,3.019587677,2.961587877,2.939265579,2.906888485,2.874814231,2.859857448,2.873488617,2.93753047,3.020827803,3.11298916,3.203469235,3.29071401,3.390831754,3.490701062,3.592513024,3.698100831,3.807782488,3.93229175,4.051175811,4.165767573,4.276019091,4.380510277,4.47497026,4.563313233,4.643565138,4.710643447,4.762862981,4.831248806,4.897616542,4.967879914,5.049872103,5.147659071,5.254862008,5.370789717,5.498210225,5.642361781,5.807691884,5.914568964,6.03870524,6.184573806,6.358522055,
Iraq,IRQ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.112859683,3.261185095,3.37384125,3.462973923,3.548596519,3.638200098,3.726273996,3.811451903,3.890577389,3.958197191,4.013628578,4.060833573,4.103534186,4.137372239,4.157738881,4.163791798,4.17711106,4.168849958,4.146802502,4.120026732,4.092401032,4.093073278,4.090083553,4.080339068,4.057999026,4.021175382,4.006031014,3.97470762,3.931527453,3.881694725,3.828202963,3.78262417,3.735618849,3.688609152,3.642809839,3.599453243,3.573634178,3.547113389,3.521129563,3.497170256,3.476276392,3.457050468,3.435828586,3.414513967,3.395502397,3.380274125,3.392242763,3.404964192,3.410690704,3.397033434,3.358744557,3.298213524,3.219362326,3.144435346,3.101747994,3.103628977,3.150920749,3.231339911,3.323599663,3.398533134,
Iceland,ISL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.047063648,8.123538505,8.19709815,8.267069266,8.341167647,8.420127604,8.497358839,8.570371984,8.640299696,8.707556418,8.768943285,8.86483041,8.943499945,9.013504751,9.081799752,9.161737057,9.292708281,9.436441021,9.586437653,9.730963322,9.865855902,9.935663996,9.989754318,10.0373275,10.09095173,10.16176702,10.24921111,10.34704682,10.45140057,10.55848946,10.66643664,10.7909201,10.90482066,11.01745249,11.13156168,11.24878096,11.31704609,11.40116388,11.49308381,11.56727966,11.60982046,11.67768913,11.70438336,11.71618881,11.74666099,11.80863723,11.7870012,11.78800916,11.81833389,11.88785745,12.00519468,12.26435509,12.57784383,12.93388796,13.31643305,13.71414383,14.06777722,14.4255412,14.79509256,15.19212107,
Israel,ISR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.65386706,4.798238959,4.957928994,5.134769916,5.330819015,5.547125125,5.714164001,5.889340061,6.075941139,6.274004879,6.48209915,6.71016062,6.935733303,7.164277939,7.407366905,7.669699281,7.877122534,8.106435323,8.333844739,8.52430389,8.662767275,8.705520054,8.690103705,8.64676975,8.61582718,8.617227764,8.662497458,8.725460011,8.79811419,8.867180929,8.925865371,9.05586514,9.207199762,9.377055898,9.564658412,9.771355324,9.81916575,9.867506875,9.916563042,9.96897651,10.02921316,10.02762728,10.03110071,10.03600614,10.03377777,10.02358687,10.06207941,10.09416923,10.14728161,10.25865803,10.44868498,10.53425225,10.66613421,10.83594349,11.02675723,11.22628467,11.47056013,11.72544666,11.97698602,12.20867441,
Italy,ITA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.521423874,9.653221443,9.784193394,9.916180666,10.04847734,10.18444922,10.3540873,10.53045698,10.71733331,10.91685188,11.12910826,11.34693592,11.5473247,11.74286268,11.95277962,12.18624517,12.45805841,12.76088299,13.05222362,13.26303315,13.35826613,13.39336338,13.30759684,13.17463918,13.10093216,13.14604336,13.38650891,13.72289598,14.11745443,14.51110154,14.87047733,15.24394229,15.59342074,15.92358933,16.2440016,16.56184179,16.91158495,17.24760138,17.58050014,17.92383853,18.28466177,18.57952824,18.88318351,19.1789282,19.44123968,19.65976617,19.84555047,19.97598687,20.08355471,20.22157451,20.42683898,20.66377233,20.96215913,21.29929398,21.63533887,21.94864567,22.23486089,22.49968895,22.7516796,23.01213665,
Jamaica,JAM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.334794783,4.533597243,4.75484357,4.979834485,5.202636101,5.432530738,5.464533355,5.498583445,5.536566224,5.580262772,5.630925305,5.683734921,5.738204744,5.790010442,5.832331236,5.861344289,6.052890849,6.23678713,6.416095298,6.590068854,6.752075737,6.818588379,6.861328963,6.8894449,6.913083179,6.936900292,6.970898085,7.026458359,7.100076128,7.183381985,7.271067554,7.309782096,7.337033923,7.354318495,7.365118892,7.371756289,7.444080579,7.52365789,7.612789124,7.710218694,7.812631253,7.820833872,7.832199774,7.851077549,7.8814979,7.926268694,7.983025021,8.03770789,8.092955976,8.156376784,8.238971556,8.278516552,8.330401262,8.389757345,8.450408832,8.510730292,8.60067799,8.693331526,8.796642551,8.922391673,
Jordan,JOR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.264164046,4.15621137,4.04439484,3.934820841,3.826382281,3.717005537,3.562809081,3.442064455,3.350502579,3.286266838,3.249419197,3.207526938,3.162954136,3.117516457,3.074061069,3.034977756,3.074680432,3.114304501,3.148739713,3.172432898,3.183858671,3.267032258,3.340505724,3.402993098,3.463432626,3.528905891,3.438929274,3.368386702,3.308769566,3.251729017,3.195808059,3.11246176,3.035418707,2.973018323,2.933343975,2.919668422,2.943720639,2.969243737,2.996354148,3.02524245,3.056617159,3.114558848,3.174100791,3.234505514,3.29365526,3.348668447,3.402280549,3.45949342,3.517940577,3.575231458,3.630580239,3.640422892,3.655987506,3.678737239,3.710857525,3.755627079,3.781486131,3.810259372,3.846490398,3.893416292,
Japan,JPN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.620797276,5.729122653,5.836693012,5.945437541,6.055339095,6.167018677,6.307824258,6.452569105,6.597987417,6.739381852,6.875373579,7.045112371,7.201981047,7.354906821,7.518473994,7.701653146,7.919895383,8.166414742,8.427951757,8.680987016,8.914241025,9.170700295,9.39703901,9.612659838,9.845470968,10.11079171,10.3982653,10.71421764,11.0632628,11.44727827,11.86842979,12.30780362,12.77794085,13.2714228,13.77967381,14.2972111,14.83198024,15.3692625,15.90786988,16.44601377,16.98444563,17.50725223,18.03048168,18.55893264,19.09753109,19.65235198,20.17768365,20.6976125,21.23589741,21.82910874,22.49807112,23.1582519,23.87793593,24.62559891,25.34970977,26.01933226,26.59181651,27.10947942,27.57636991,28.00204928,
Kazakhstan,KAZ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.700069545,5.575494419,5.450914982,5.339841489,5.257132066,5.210818854,5.226613775,5.265390519,5.315695465,5.359119805,5.385835484,5.48054586,5.536503494,5.572022306,5.612836361,5.669745099,5.791631031,5.925774937,6.045799324,6.112831182,6.110660769,6.074741552,5.987683704,5.873834215,5.765296412,5.680243872,5.659880681,5.645818499,5.658582542,5.726930096,5.864517986,6.113514075,6.431383653,6.764597459,7.032626311,7.1908763,7.231398918,7.136555796,6.978677047,6.863241085,6.839913021,7.067059105,7.35724605,7.616846868,7.739375994,7.690617691,7.611134989,7.430590194,7.201753511,6.986570535,6.810934023,6.813276841,6.808669658,6.784089408,6.756042367,6.758814697,6.918427734,7.136823252,7.391846271,7.652343941,
Kenya,KEN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.741502547,3.728805629,3.706529343,3.676256881,3.639241124,3.596262104,3.568593599,3.533455483,3.491534165,3.443013379,3.38826343,3.351424838,3.306419822,3.254635401,3.197393109,3.135967269,3.089421643,3.03870717,2.984648717,2.927696911,2.868699206,2.82768698,2.783197602,2.737090612,2.691142982,2.646837064,2.61145561,2.575334934,2.540300761,2.508492227,2.481464476,2.460538732,2.440101464,2.420139932,2.400065631,2.379461815,2.377303433,2.364492327,2.342206843,2.311709757,2.273715228,2.249081573,2.220365594,2.184912566,2.138546947,2.080882416,2.053880109,2.018445131,1.981462044,1.951359491,1.932345794,1.95128689,1.978336516,2.012872106,2.053847688,2.101040019,2.176349877,2.256105606,2.339186612,2.42382671,
Kyrgyz Republic,KGZ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.082181694,6.90820978,6.72757758,6.556514186,6.415442027,6.312863599,6.277661643,6.27147468,6.275318804,6.261819935,6.218830507,6.222135958,6.171897339,6.093000927,6.014359905,5.947625672,5.935658063,5.93607988,5.930070139,5.887847539,5.797334234,5.708380039,5.58166126,5.44072039,5.315450162,5.221419804,5.13602172,5.062302487,5.01043339,4.996806478,5.029677204,5.129505273,5.259718203,5.387475568,5.468014013,5.478640835,5.532226409,5.525873711,5.492568382,5.478711204,5.50692664,5.59371698,5.69488066,5.770086147,5.76145489,5.642865404,5.476172541,5.244665141,4.985995187,4.740613829,4.523399971,4.42682952,4.353636774,4.313888133,4.309617947,4.335219909,4.358538308,4.412807467,4.494727976,4.600294583,
Cambodia,KHM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.524670722,2.545459994,2.550481211,2.543718982,2.531174144,2.516437956,2.540867285,2.559288419,2.570655981,2.571729333,2.560695403,2.590548244,2.605328788,2.608360748,2.608193767,2.611899585,2.658911575,2.705584542,2.743319393,2.750976457,2.709940177,2.786477975,2.816670595,2.815942601,2.811132282,2.815429404,2.816473262,2.841066972,2.874508411,2.896701473,2.900742981,2.940986182,2.964934446,2.980703625,3.001134243,3.032130402,3.036797965,3.045819836,3.059236716,3.071873892,3.080062844,3.153793894,3.218157822,3.276156346,3.331611624,3.386860623,3.458673874,3.528218865,3.596722634,3.664641067,3.73335722,3.796684822,3.861024837,3.931391906,4.015764048,4.119180725,4.25764663,4.410837402,4.568680018,4.717769196,
Kiribati,KIR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.76438037,3.743872694,3.724498048,3.687581758,3.652062821,3.609812832,3.573386179,3.538013508,3.500597614,3.473451768,3.464252898,3.474413236,3.503220917,3.536683286,3.561371542,3.578038248,3.54767184,3.495172997,3.429483842,3.354373001,3.286622485,3.329229336,3.381674249,3.455202242,3.533405585,3.59922483,3.610411419,3.586723769,3.537466167,3.466331701,3.408839779,3.463062476,3.509616671,3.528976702,3.507238816,3.452002625,3.451072836,3.429483582,3.3903085,3.34450176,3.296364757,3.376859369,3.457992097,3.517757641,3.547000519,3.539669645,3.567832272,3.574129518,3.565172487,3.561874567,3.566605458,3.532006722,3.521669644,3.525813328,3.543253101,3.550887947,3.694322989,3.824523905,3.952627172,4.082274714,
St. Kitts and Nevis,KNA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.366463985,3.393214032,3.429453419,3.463466798,3.478335189,3.468256263,3.479104072,3.465292522,3.442620112,3.43104445,3.438967481,3.500979583,3.570457012,3.641944813,3.709031876,3.769973092,3.84508899,3.921770536,3.996314033,4.062382244,4.117679079,4.199111094,4.261623396,4.318151594,4.387998797,4.481452761,4.610109755,4.767524593,4.938785594,5.098269999,5.233009632,5.40150749,5.536986703,5.659849814,5.801322546,5.978046442,6.162028468,6.383672943,6.636021332,6.905559626,7.186195743,7.511592198,7.848069899,8.189427146,8.529132837,8.863198969,9.222378083,9.57052755,9.921729,10.29266126,10.69331515,11.10133441,11.52864629,11.96329769,12.40276742,12.859361,13.33794019,13.85224776,14.41855583,15.0601769,
Kuwait,KWT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,1.998297581,1.882053125,1.802293181,1.74628907,1.705363083,1.671479143,1.734822217,1.778350694,1.807555392,1.831986171,1.864329371,1.859656767,1.834453162,1.790787679,1.747403225,1.734036722,1.735397072,1.741617205,1.731686256,1.693104058,1.634790385,1.602550074,1.550696616,1.482211434,1.413612565,1.36255139,1.339620479,1.340444549,1.348792569,1.347014039,1.331380432,1.410183449,1.453227381,1.457457857,1.428186586,1.364405402,1.362012764,1.391136765,1.44245131,1.505813584,1.579562696,1.675096349,1.789192966,1.918370708,2.047996539,2.164260562,2.152782693,2.119872094,2.075783629,2.032544678,1.997537338,1.997089702,2.006537761,2.025904214,2.060206327,2.118891196,2.241971253,2.382461572,2.550472384,2.763838983,
